"date","content","sentiment"
"2022-12-12","Saat Diskon, Bos Bank Mandiri Gercep Borong Saham BMRI Senilai Rp505 Juta, Ini Sosoknya! https://wartaekonomi.co.id/read465704/saat-diskon-bos-bank-mandiri-gercep-borong-saham-bmri-senilai-rp505-juta-ini-sosoknya…",0
"2022-12-12","gila bgt promo bmri belanja 500 cuma bayar 12% aja alias 60 wedew",0
"2022-12-12","BMRI - ACCUM BUY

Berada di Bottoming Area berpotensi 
terjadinya penguatan. Area beli terbaik pada range 9900-10100. Stoploss jika Closing di bawah level 9850",1
"2022-12-12","Ada Lagi Direktur Bank Mandiri (BMRI) yang Belanja Saham Perseroan https://investor.id/market-and-corporate/316025/ada-lagi-direktur-bank-mandiri-bmri-yang-belanja-saham-perseroan…",0
"2022-12-13","Direksi Bank Mandiri (BMRI) Ramai-ramai Borong Saham untuk Investasi http://dlvr.it/SfHHV0",0
"2022-12-13","""Tangan Dingin"" Darmawan Junaidi Sukseskan Digitalisasi BMRI https://cnbcindonesia.com/market/20221213150741-19-396505/tangan-dingin-darmawan-junaidi-sukseskan-digitalisasi-bmri?utm_source=twitter&utm_medium=oa&utm_content=cnbcindonesia&utm_campaign=cmssocmed…",0
"2022-12-13","Laporan Keuangan Bank Mandiri (BMRI) 2022 Lengkap, Kuartal 1-3 https://receh.in/2022/12/laporan-keuangan-bank-mandiri-bmri-2022.html…",0
"2022-12-13","IHSG Punya Peluang Rebound, BMRI, UNTR, hingga ADRO jadi Saham Pilihan BNI Sekuritas https://stockwatch.id/ihsg-punya-peluang-rebound-bmri-untr-hingga-adro-jadi-saham-pilihan-bni-sekuritas/?utm_source=dlvr.it&utm_medium=twitter…",1
"2022-12-13","Riset Bank Mandiri (BMRI): Inflasi Hambat Prospek Ekonomi, Investasi Solusinya",0
"2022-12-13","$BMRI

Harga ditutup membentuk pola small bulsih candle, stochastic oversold dan MACD histogram divergence negatif. 

Current Price : 9.950
Take Profit 1 : 10.075  
Take Profit 2 : 10.200 
Cut Loss : < 9.700",1
"2022-12-13","$BMRI
Rekomendasi : Buy 
Time Horizon 1 - 5 hari

Hingga akhir Oktober 2022, BMRI telah menyalurkan KUR senilai Rp34,38 triliun kepada >319 ribu debitur di seluruh Indonesia. Ini 85,96% dari target tahun 2022 sebesar Rp40triliun.",0
"2022-12-13","Stock picks: BMRI, UNTR, ELSA, CTRA, ADRO, MIKA",0
"2022-12-13","IHSG Hari Ini Bisa Rebound, Cermati BMRI, UNTR hingga MIKA https://market.bisnis.com/read/20221213/189/1607947/ihsg-hari-ini-bisa-rebound-cermati-bmri-untr-hingga-mika?utm_source=dlvr.it&utm_medium=twitter…",1
"2022-12-13","IHSG Punya Peluang Rebound, BMRI, UNTR, hingga ADRO jadi Saham Pilihan BNI Sekuritas https://stockwatch.id/ihsg-punya-peluang-rebound-bmri-untr-hingga-adro-jadi-saham-pilihan-bni-sekuritas/… lewat 
@StockWatch",1
"2022-12-13","Bos-bos Bank Mandiri (BMRI) Terus Borong Saham Perseroan https://investor.id/market-and-corporate/316146/bosbos-bank-mandiri-bmri-terus-borong-saham-perseroan…",0
"2022-12-14","Bumi Serpong (BSDE) Raih Suntikan Mandiri (BMRI) Rp2,5 Triliun https://indopremier.com/ipotnews/newsDetail.php?jdl=Bumi_Serpong_(BSDE)_Raih_Suntikan_Mandiri_(BMRI)_Rp2_5_Triliun_&news_id=409741&group_news=RESEARCHNEWS&news_date=2022-12-14&taging_subtype=BUMIMERUGI&name=&search=y_general&q=BUMI+&halaman=1…",-1
"2022-12-14","Pemegang saham emiten BUMN perbankan BMRI, BBRI, BBNI, BBTN dalam jangka panjang berpeluang menikmati kenaikan setoran dividen untuk periode 2023.",1
"2022-12-14","Anak Usaha BMRI, Bank Mandiri Taspen Cetak Rekor Laba Bersih https://bisnisindonesia.id/article/anak-usaha-bmri-bank-mandiri-taspen-cetak-rekor-laba-bersih?utm_source=dlvr.it&utm_medium=twitter…",1
"2022-12-14","Bank Mandiri (BMRI): Belanja Pemerintah Tak Akan Melambat meski Konsolidasi Fiskal https://ekonomi.bisnis.com/read/20221214/10/1608370/bank-mandiri-bmri-belanja-pemerintah-tak-akan-melambat-meski-konsolidasi-fiskal…",0
"2022-12-14","Pada kategori Best CEO In Digital Banking Innovation CNBC Indonesia Awards 2022 dinobatkan kepada Direktur Utama PT Bank Mandiri Tbk (BMRI), Darmawan Junaidi. Keren! Selamat untuk Dirut Bank Mandiri! 
@YogaPras_
 
@StellaSuwardi
 
@DiniHdianti
 
@DiniHrdianti",0
"2022-12-14","bbca, bbri sih sejauh ini. Baru nanti turun ke bmri",-1
"2022-12-15","Gagal Rally atau Hanya Tarik Nafas? https://youtube.com/shorts/vpmqRMqr0U8?feature=share… via 
@YouTube
 #bmri #saham #ihsg",0
"2022-12-15","Gilss, BMRI apakah menghijau?? Sebagai salah satu pengunduh Livin' by Mandiri aku bangggga ",0
"2022-12-15","CNBC Indonesia Awards 2022 dengan bangga memberikan penghargaan kepada Direktur Utama PT Bank Mandiri (Persero) Tbk (BMRI), Darmawan Junaidi Sebagai ""Best CEO In Digital Banking Innovation""
https://cnbcindonesia.com/market/20221213150741-19-396505/tangan-dingin-darmawan-junaidi-sukseskan-digitalisasi-bmri?_gl=1*12isqsy*_ga*Umd2UkVER1FWZ0ZtSXNJZnRaMmctLXhscWhUdHJfNTZVbEoyT05GN3dHQ2NOWF9iOVZWZHhiTko5dlBFeGp4Xw…..",0
"2022-12-15","Tingkatkan transaksi di MOST Trading Challenge III untuk jadi pemenang! 
Dapatkan kesempatan memenangkan:
 Grand Prize 50,000 lembar saham BMRI
 Grand Prize Vespa Piaggio
 Undian 300 lembar saham BMRI
 dan hadiah bulanan seru lainnya!",0
"2022-12-15","Ini strategi Bank Mandiri (BMRI) untuk mengantisipasi libur Natal dan Tahun Baru (Nataru), khususnya terkait uang tunai.
https://finansial.bisnis.com/read/20221215/90/1608893/libur-nataru-bank-mandiri-bmri-siapkan-uang-tunai-rp21-triliun…",0
"2022-12-15","PT Bank Mandiri tancap gas menyalurkan kredit usaha rakyat (KUR) jelang akhir tahun. Bank bersandi saham BMRI ini telah menyalurkan KUR sebesar Rp 37,63 triliun hingga November 2022.

https://keuangan.kontan.co.id/news/bank-mandiri-bmri-sudah-salurkan-9419-dari-plafon-kur-tahun-2022…",0
"2022-12-15","Direktur Manajemen Risiko PT Bank Mandiri (Persero) Tbk (BMRI) Ahmad Siddik Badruddin mengoleksi sebanyak 20.100 lembar saham BMRI pada 9 Desember 2022.

Baca selengkapnya di:",0
"2022-12-15","Kode Keras Dividen BMRI, BBRI, BBNI, BBTN Makin Tebal Periode 2023",1
"2022-12-16","Sebagai upaya pencegahan dari kejahatan perbankan yang marak terjadi,kenali logo dan sarana komunikasi Bank Mandiri yang resmi a... https://x.com/bankmandiri/status/1603691438507950080… #mandiri_itu_keren #bmristory #bmri #bankmandiri https://ift.tt/nq08yzj",1
"2022-12-16","Terbaru, Direktur Corporate Banking Susana Indah Kris Indriati yang memborong 100.000 unit saham BMRI pada harga Rp9.950 per saham.",0
"2022-12-16","IHSG Rebound Jelang Akhir Pekan, BMRI dan BBRI Teraktif https://dataindonesia.id/bursa-keuangan/detail/ihsg-rebound-jelang-akhir-pekan-bmri-dan-bbri-teraktif…",1
"2022-12-16","tetap buy saham² Indo

dji negative wajar karena data² ekonominya tdk mendukung bgs seperti data ekonomi di Indo pdb 5% ,cadev $132M neraca dagang surplus..

kl hitung by valuasi bri bni bmri unvr ggrm masih kategori murah setelah laba bersihnya naik bagus",1
"2022-12-16","Di BBRI juga sebetulnya ada, tapi “kereknya” tidak sebanyak BMRI dari 4940 ke 4980 (4 Fraksi) walaupun tetap besar juga

Pembelian 4980 pas penutupan sebanyak 2.446.128 Lot total Rp 1.21 Triliun sekitar 70% dari transaksi hari ini Rp 1.73 T",0
"2022-12-16","Berapa bid jumbo yg dipasang? Berdasarkan data RTI ada 1.699.020 Lot di harga 10.100

1.699.020 x 100 x 10.100 = Rp 1,71 Triliun !!!

Transaksi BMRI hari ini Rp 2,17 T, artinya sebanyak 78% terjadi waktu penutupan, dan mungkin cuma pembelinya 1-2 pihak saja (saya tidak ada data)",0
"2022-12-16","Hari ini 16 Dec 2022 kejadian di BMRI. Dari menjelang penutupan 9950 dikerek ke 10.100

Secara praktek, utk kerek harga dari 9950 ke 10.100 tidak “murah”

Harus melewati 9975, 10.000, 10.025, 10.050, 10.075 dan baru 10.100

Total harus sapu bersih 6 fraksi harga dari 9950-10075",1
"2022-12-16","The Fed Proyeksikan Suku Bunga Acuan 2023 Tembus 5,1 Persen, Wow!

Watchlist : BBRI, BMRI, BBNI, BMRI, BBTN, UNVR, ICBP, INDF, GOTO, BELI, BUKA, EMTK

Source :",1
"2022-12-16","Direktur Corporate Banking PT Bank Mandiri (Persero) Tbk (BMRI), Susana Indah Kris Indrianti mengoleksi sebanyak 100.000 lembar saham BMRI pada 9 Desember 2022.

Baca selengkapnya di:",0
"2022-12-16","Bank Mandiri tancap gas dalam menyalurkan kredit usaha rakyat (KUR) jelang akhir tahun. Bank bersandi saham BMRI ini telah menyalurkan KUR sebesar Rp37,63 triliun hingga November 2022. 

Baca selengkapnya di:",0
"2022-12-16","Pada kategori Best CEO In Digital Banking Innovation CNBC Indonesia Awards 2022 dinobatkan kepada Direktur Utama PT Bank Mandiri Tbk (BMRI), Darmawan Junaidi. Penghargaan ini diterima secara langsung oleh Darmawan Junaidi pada malam puncak penghargaan. 
https://cnbcindonesia.com/market/20221212114805-17-396014/bos-mandiri-sabet-the-best-ceo-in-digital-banking-innovation…",1
"2022-12-16","BBCA, BMRI, BBRI buat nabung rutin ",0
"2022-12-16","Libur Nataru, Bank Mandiri (BMRI) Siapkan Uang Tunai Rp21 Triliun.
#bankmandiri",0
"2022-12-17","Yuk, ikutan #KuisBerhadiah buat dapetin saldo e-wallet TOTAL Rp1 JUTA! 

Follow Instagram Bank Mandiri sekarang!

Klik link ini... https://x.com/bankmandiri/status/1603995832172564481… #mandiri_itu_keren #bmristory #bmri #bankmandiri https://ift.tt/chzI4n1",1
"2022-12-17","Yuk, belanja sepuasnya di Bukalapak sekarang! Soalnya ada promo diskon s/d Rp50 ribu tiap transaksi pakai #MandiriDebit VISA lho... https://x.com/bankmandiri/status/1604038730096209920… #mandiri_itu_keren #bmristory #bmri #bankmandiri https://ift.tt/beYnAp9",1
"2022-12-17","Sahabat, alihkan KPR kamu saat ini dengan Mandiri KPR dan dapatkan berbagai keuntungan mulai dari bunga spesial, tenor hingga 20... https://x.com/bankmandiri/status/1604023616123056129… #mandiri_itu_keren #bmristory #bmri #bankmandiri https://ift.tt/beYnAp9",1
"2022-12-17","PT Bank Mandiri (Persero) Tbk tancap gas menyalurkan kredit usaha rakyat (KUR) jelang akhir tahun. Bank bersandi saham BMRI ini telah menyalurkan KUR sebesar Rp 37,63 triliun hingga November 2022. 
@ErinnaLestary
 
@KelianBanjar_GK
 
@SunLeoAiolia

https://google.com/amp/s/amp.kontan.co.id/news/bank-mandiri-bmri-tancap-gas-dalam-menyalurkan-kur-jelang-akhir-tahun…",0
"2022-12-17","PT Bank Mandiri (Persero) Tbk (BMRI) menyiapkan uang tunai sebesar Rp 21 triliun untuk mengantisipasi kebutuhan nasabah menjelang libur natal 2022 dan tahun baru 2023. Jumlah tersebut naik sebesar 12% dibandingkan tahun sebelumnya. 
@aewin86
 
@wisanggeni_11

https://google.com/amp/s/finance.wartaekonomi.co.id/amp/read16347/bank-mandiri-siapkan-uang-tunai-rp-21-triliun-untuk-sambut-natal-dan-tahun-baru-2023…",1
"2022-12-18","ba btaqi ba bmri ",0
"2022-12-18","Hazakam messi bmri",0
"2022-12-18","5jt /bulan×(10thn) utk cicilan rumah (diluar konteks DP unit)
atau 
5jt /bulan×(10thn) utk cicil saham BBCA, BBRI, BMRI

mana yg ""revaluasi asset"" nya lebih menguntungkan?",1
"2022-12-18","Bank Mandiri (BMRI) Tancap Gas dalam Menyalurkan KUR Jelang Akhir Tahun https://stocksetup.kontan.co.id/news/bank-mandiri-bmri-tancap-gas-dalam-menyalurkan-kur-jelang-akhir-tahun…",0
"2022-12-18","Foreign outflownya sampe 11T
TP dari BBCA, kayaknya SL dari TLKM dan ASII, tapi masih akum BBRI dan BMRI",0
"2022-12-18","zor ba nashrini nwsiti bas aw darmana sar ba groupi lincosamidesa lera zyatr bo keshay pest yan zipka dctor daynwse rozhana 2 jar bakare beni asaiya , aw darmana antibiotica ba raibosomi bactryaka wadanwse w wadaka baktryaka bmri,wabzanm pewistt baw dw wshayay nama bzani chya",0
"2022-12-19","Dana asing masih terus keluar dari market kita... Pindah ke China? 

Jangan lupa follow social media kita agar Sobat #CiptaCuan bisa terus terupdate 
https://linktr.ee/BluechipCiptadana…

#saham #ihsg #pasarmodal #investasi #pasarsaham #belajarsaham #edukasisaham #GOTO #BBCA #BUKA #BMRI",-1
"2022-12-19","Tinggal 9 lagi. Cusss order 1 timbangan digital bmri elegan warna black piano buat cek body fat demi lebih sehat di 2023. Gokil flash sale cuma jadi 61.000an malam ini. Link pembelian https://tokopedia.link/pZYLunhjTvb",0
"2022-12-19","Bursa AS Di Tutup Turun Di Tengah Kekhawatiran Resesi Menyusul Kenaikan Suku Bunga Terbaru The Fed : IHSG ditutup menguat 0,9% pada hari Jumat, didorong oleh sektor bahan baku, keuangan dan energi seperti ANTM, BBNI, BMRI, BBRI, dan BYAN. Investor asing… http://dlvr.it/Sfbyrl",1
"2022-12-19","Bank Mandiri luncurkan fitur tarik tunai dari limit kredit di Livin' https://ift.tt/5Mz9hJV #Mandiri_Itu_Keren",0
"2022-12-20","BMRI Prediksi Pertumbuhan Ekonomi RI 2023 Melambat Jadi 5,0% pada 2023 https://indopremier.com/ipotnews/newsDetail.php?jdl=BMRI_Prediksi_Pertumbuhan_Ekonomi_RI_2023_Melambat_Jadi_5_0__pada_2023&news_id=158443&group_news=IPOTNEWS&news_date=2022-12-20&taging_subtype=PG002&name=&search=y_general&q=%2C&halaman=1…",0
"2022-12-20","Timothy Utama, Direktur PT Bank Mandiri (Persero) Tbk (BMRI), membeli 50.000 saham BMRI dengan harga Rp10.400 per saham pada 7 Desember 2022.

Setelah transaksi tersebut, Timothy Utama memiliki 517.100 (0,001%) saham BMRI.

#BEI #IDX #Saham",0
"2022-12-20","Bank Mandiri: Mayoritas UMKM beroperasi normal di Oktober 2022 https://ift.tt/w2dMzrm #Mandiri_Itu_Keren",0
"2022-12-20","Kapitalisasi Pasar Emiten Batu Bara Low Tuck Kwong BYAN Salip BMRI https://market.bisnis.com/read/20221220/192/1610543/kapitalisasi-pasar-emiten-batu-bara-low-tuck-kwong-byan-salip-bmri?utm_source=dlvr.it&utm_medium=twitter…",1
"2022-12-20","Bank Mandiri proyeksikan rupiah capai Rp15.000 per dolar pada 2023 https://ift.tt/3I5pSjR #Mandiri_Itu_Keren",0
"2022-12-20","Dalam sepekan, jajaran direksi PT Bank Mandiri (Persero) Tbk. atau BMRI kompak memborong saham perusahaan dengan nilai mencapai miliaran rupiah. Terbaru, Direktur Corporate Banking Susana Indah Kris Indriati yang memborong 100.000 saham BMRI.
https://m.bisnis.com/amp/read/20221216/90/1609144/lagi-direksi-bank-mandiri-bmri-borong-saham-sinyal-kuat-kinerja-positif…",1
"2022-12-20","PT Bank Mandiri (Persero) Tbk tancap gas menyalurkan kredit usaha rakyat (KUR) jelang akhir tahun. Bank bersandi saham BMRI ini telah menyalurkan KUR sebesar Rp 37,63 triliun hingga November 2022.
https://amp.kontan.co.id/news/bank-mandiri-bmri-tancap-gas-dalam-menyalurkan-kur-jelang-akhir-tahun…",0
"2022-12-20","Bank Mandiri perkirakan pertumbuhan ekonomi capai 5 persen di 2023 https://ift.tt/41cE3Cy #Mandiri_Itu_Keren",0
"2022-12-20","jangan lupa RKAP BMRI 2023 wkwkwkwk",0
"2022-12-20","$BMRI

Harga ditutup membentuk pola doji yang merupakan sinyal indecision, stochastic oversold dan MACD histogram convergence negatif.

Current Price : 10.000
Target Beli : 9.900 
Take Profit 1 : 10.100   
Take Profit 2 : 10.225",1
"2022-12-20","$BMRI
Rekomendasi : Buy on Weakness
Time Horizon 1 - 5 hari

BMRI menyalurkan KUR Rp37,63 triliun per November 2022. Hingga 11 bulan pertama 2022, mengucurkan dana kepada 337.980 debitur. Ini 94,10% dari target KUR Bank Mandiri tahun 2022 sebesar Rp40 triliun.",0
"2022-12-20","IHSG Hari Ini Rawan Koreksi, Cek Saham Big Cap BBCA & BMRI https://market.bisnis.com/read/20221220/189/1610192/ihsg-hari-ini-rawan-koreksi-cek-saham-big-cap-bbca-bmri?utm_source=dlvr.it&utm_medium=twitter…",-1
"2022-12-20","Detik-detik Resesi, Asing Kabur Obral BMRI GOTO Cs https://cnbcindonesia.com/market/20221220070735-17-398339/detik-detik-resesi-asing-kabur-obral-bmri-goto-cs?utm_source=twitter&utm_medium=oa&utm_content=cnbcindonesia&utm_campaign=cmssocmed…",0
"2022-12-21","BBRI/BBCA/BMRI
BSSR (sikat harga bawah)",0
"2022-12-21","Harga Saham Terus Melejit, Kapitalisasi Pasar BYAN Salip BMRI http://kmp.im/AGEG3U",0
"2022-12-21","10 saham dengan kapitalisasi pasar terbesar (sd 21 Des 2022)

$BBCA 1.055T
$BBRI 738T
$BYAN 581T
$BMRI 465T
$TLKM 367T
$ASII 229T
$TPIA 207T
$UNVR 181T
$BBNI 174T
$ADRO 124T

$BYAN naik gila-gilaan, menyodok ke urutan ke 3
$GOTO melorot, digantikan $ADRO",1
"2022-12-21","Timothy Utama, Direktur PT Bank Mandiri (Persero) Tbk (BMRI), membeli 50.000 saham BMRI dengan harga Rp10.100 per saham pada 8 Desember 2022.

Setelah transaksi tersebut, Timothy Utama memiliki 567.100 (0,001%) saham BMRI.

#BEI #IDX #Saham",0
"2022-12-21","Baru paham knp dulu $BRIS di goreng gila2an, mungkin krn mau merger, secara nilai aset bisa lebih mahal dari mandiri syariah. Agar waktu merger nilai aset terbesar milik $BRIS dan pake sistem $BRIS n $BBRI
Ternyata aset terbesar di BSI milik Mandiri Syariah n pake sistem $BMRI",1
"2022-12-21","Bank Mandiri (BMRI) Eksekusi Rights Issue BSI (BRIS) Rp 2,75 Triliun https://investor.id/finance/316967/bank-mandiri-bmri-eksekusi-rights-issue-bsi-bris-rp-275-triliun…",0
"2022-12-21","PT Bank Mandiri Tbk (BMRI) menyertakan modal senilai Rp2,75 triliun dalam aksi korporasi penerbitan saham baru atau rights issue yang sedang dijalankan oleh PT Bank Syariah Indonesia Tbk. atau BSI (BRIS).
#bankmandiri",0
"2022-12-22","Suku Bunga BI Naik, Begini Strategi Bank Mandiri (BMRI) https://finansial.bisnis.com/read/20221222/90/1611332/suku-bunga-bi-naik-begini-strategi-bank-mandiri-bmri?utm_source=dlvr.it&utm_medium=twitter…",1
"2022-12-22","Sedangkan gue masuk banyak grup biar apa, ya biar gampang nyari sebuah katanya, misalnya gue nyari BBRI atau BMRI kan jadi gampang tuh, oh kalo menurut grup ini blablabla kalo grup itu blablabla.
Sekarang ribet masuk grupnya dulu baru dicari hedeh",1
"2022-12-22","Bank Mandiri raih penghargaan mitra distribusi SBN ritel terbaik https://ift.tt/T8VLIDU #Mandiri_Itu_Keren",0
"2022-12-22","PT Bank Mandiri Tbk (BMRI) menyiapkan kebutuhan uang tunai sebesar Rp 21 triliun untuk mengantisipasi kenaikan kebutuhan transaksi tunai di periode Natal 2022 dan tahun baru 2023. 

Baca selengkapnya di:
https://katadata.co.id/syahrizalsidik/finansial/639fc65383bd8/bank-mandiri-siapkan-uang-tunai-rp-21-triliun-jelang-libur-nataru…",1
"2022-12-22","UPDATE NEWS - ""Harga Saham Terus Melejit, Kapitalisasi Pasar BYAN Salip BMRI"" #sahampemula #trading #fypp #trading #belajarsaham",0
"2022-12-22","Alexandra Askandar, Wakil Direktur Utama PT Bank Mandiri (Persero) Tbk (BMRI), membeli 100.600 saham BMRI dengan harga Rp9.950 per saham pada 9 Desember 2022.

Setelah transaksi tersebut, Alexandra Askandar memiliki 2.660.000 (0,005%) saham BMRI.

#BEI #IDX #Saham",0
"2022-12-22","Jokowi Sebut Investor Asing di SBN Susut, Begini Laporan Capaian dari Bank Mandiri (BMRI) https://finansial.bisnis.com/read/20221222/90/1611122/jokowi-sebut-investor-asing-di-sbn-susut-begini-laporan-capaian-dari-bank-mandiri-bmri?utm_source=dlvr.it&utm_medium=twitter…",0
"2022-12-22","Ayuuukkk sudah berbankan di BMRI belummm hihi",0
"2022-12-22","Hi Bebi, Minbeb di 50% cash, saham yang dipegang masih BMRI, ISAT, BUKA . Kalo Bebi gimana?",0
"2022-12-22","Ini dia nama-nama pemenang Grand Prize Pro & Growth League #MOSTTradingChallenge Chapter III! 

Selamat telah memenangkan 50.000 lembar saham BMRI [Pro League]
dan Vespa Piaggio [Growth League] 

Terima kasih atas partisipasi dan antusiasme Sobat MOST!",0
"2022-12-22","$BMRI

Harga ditutup membentuk pola black marubozu yang merupakan sinyal bearish continuation, stochastic death cross dan MACD histogram convergence negatif. 

Current Price : 10.000
Target Beli : 9.900 
Take Profit 1 : 10.100 
Take Profit 2 :10.200",1
"2022-12-22","$BMRI
Rekomendasi : Buy on Weakness
Time Horizon 1 - 5 hari

Sebagai salah satu pemegang saham pengendali $BRIS, telah melakukan penambahan penyertaan modal sebesar Rp2,76 triliun. Penambahan ini diharapkan dapat mendukung kegiatan bisnis dan operasional $BRIS.",1
"2022-12-23","udah lama gak mantau bursa, itu bmri tbtb udah 9000an aja",0
"2022-12-23","that one friend yang gw bujukin skripsi make perbankan tp malah ngambil sample perminyakan, n sekarang akhirnya kerja di bmri dan tadi mingin-mingin i karena doi ketemu cfonya:)",1
"2022-12-23","ini diumumkan lewat apa saat mau rups? bapak saya pegang bmri dari lama kayaknya ga pernah ikutan",0
"2022-12-23","Timothy Utama, Direktur PT Bank Mandiri (Persero) Tbk (BMRI), membeli 35.000 saham BMRI dengan harga Rp9.850 per saham pada 9 Desember 2022.

Setelah transaksi tersebut, Timothy Utama memiliki 602.100 (0,001%) saham BMRI.

#BEI #IDX #Saham",0
"2022-12-23","Kimia Farma (KAEF) Gandeng BMRI Perluas Saluran Pemasaran Digital https://market.bisnis.com/read/20221223/192/1611604/kimia-farma-kaef-gandeng-bmri-perluas-saluran-pemasaran-digital?utm_source=dlvr.it&utm_medium=twitter…",1
"2022-12-23","Bos BI hingga OJK Optimistis Permintaan Kredit Masih Kuat Tahun Depan.

Watchlist : BMRI, BBNI, BBCA, BBRI, BNGA, BBTN, PNBN, BDMN, BJBR, BJTM, AGRO, JAGO, BBHI, BRIS

Source :",0
"2022-12-23","Suku Bunga BI Naik, Intip Prospek Saham 4 Bank Jumbo (BBCA, BBRI, BMRI, dan BBNI) pada 2023",1
"2022-12-23","Kimia Farma dan Mandiri kolaborasi permudah akses produk kesehatan https://ift.tt/9O5s7L1 #Mandiri_Itu_Keren",0
"2022-12-23","Kemarin IHSG kita mixed dengan beberapa saham bisa encounter penurunan blue chip  BBCA BMRI TLKM up dan ASII BBRI dan BBNI up",0
"2022-12-24","Ahmad Siddik Badruddin, Direktur PT Bank Mandiri (Persero) Tbk (BMRI), membeli 20.100 saham BMRI dengan harga Rp9.975 per saham pada 9 Desember 2022.

Setelah transaksi tersebut, Ahmad Siddik Badruddin memiliki 3.381.400 (0,007%) saham BMRI.

#BEI #IDX #Saham",0
